"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.1,20,30,0.2,"Bias",-0.17467,0.01223,0.01223,0.01223,-0.00168,0.01367,0.36471,-0.07595,-0.0743,-0.07613
0.1,20,30,0.2,"Var",0.00052,0.00056,0.00056,0.00056,0.00187,0.00065,0.03788,0.0009,0.00079,0.00088
0.1,20,30,0.2,"MSE",0.03103,0.00071,0.00071,0.00071,0.00188,0.00084,0.1709,0.00667,0.00631,0.00668
