"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.8,100,10,0.2,"Bias",-0.03561,0.03949,0.03949,0.03949,-0.00027,0.00367,0.00095,-0.03614,-0.03566,-0.03612
0.8,100,10,0.2,"Var",0.00029,0.00036,0.00036,0.00036,0.00105,0.00094,0.00113,0.0003,0.0003,0.0003
0.8,100,10,0.2,"MSE",0.00156,0.00192,0.00192,0.00192,0.00105,0.00095,0.00113,0.00161,0.00157,0.0016
