"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.1,20,20,0.2,"Bias",-0.24344,0.02013,0.02013,0.02013,-0.00051,0.01611,0.14267,-0.10545,-0.11354,-0.10666
0.1,20,20,0.2,"Var",0.00069,0.00081,0.00081,0.00081,0.00256,0.0011,0.01744,0.00173,0.00157,0.00168
0.1,20,20,0.2,"MSE",0.05995,0.00122,0.00122,0.00122,0.00256,0.00136,0.0378,0.01285,0.01446,0.01306
