"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.9,20,10,0.2,"Bias",-0.05631,0.0415,0.0415,0.0415,-0.00147,0.01634,0.01502,-0.05635,-0.0573,-0.05653
0.9,20,10,0.2,"Var",0.00145,0.00195,0.00195,0.00195,0.00508,0.00365,0.00407,0.00147,0.00144,0.00146
0.9,20,10,0.2,"MSE",0.00462,0.00367,0.00367,0.00367,0.00508,0.00392,0.00429,0.00465,0.00473,0.00466
