"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.5,100,10,0.8,"Bias",0,0,-0.0036,0.00285,-0.00005,0.00317,0.00404,-0.01944,-0.01907,-0.01944
0.5,100,10,0.8,"Var",15.88038,16.19782,15.37173,15.7828,18.64555,17.97323,17.89271,15.8854,15.88448,15.8854
0.5,100,10,0.8,"MSE",1.13036,0.81332,0.82542,0.8169,2.03358,1.70295,1.68058,1.12963,1.12205,1.12963
