"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.5,20,10,0.2,"Bias",-0.11631,0.0415,0.0415,0.0415,-0.00182,0.01695,0.01554,-0.09385,-0.09627,-0.09401
0.5,20,10,0.2,"Var",0.00147,0.00195,0.00195,0.00195,0.00518,0.0037,0.00389,0.00207,0.00181,0.00204
0.5,20,10,0.2,"MSE",0.015,0.00367,0.00367,0.00367,0.00518,0.00399,0.00413,0.01088,0.01108,0.01088
