"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
1,20,30,0.2,"Bias",0,0,0.00008,-0.0001,0.00004,0.00055,0.00045,0.00189,0.00186,0.00189
1,20,30,0.2,"Var",3.8261,3.86615,3.80634,3.80969,5.22581,5.17275,3.88635,3.82726,3.82726,3.82726
1,20,30,0.2,"MSE",0.99283,0.95287,0.98544,0.98359,1.99385,1.96761,2.17767,0.99492,0.99311,0.99492
