"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.5,100,20,0.8,"Bias",0,0,0.00225,-0.00211,0.00059,0.00055,0.00057,-0.00251,-0.00182,-0.00248
0.5,100,20,0.8,"Var",17.78531,18.00077,17.40796,17.74253,20.52149,20.28685,20.28651,17.79545,17.79074,17.79525
0.5,100,20,0.8,"MSE",1.12952,0.91419,0.92014,0.9155,2.00205,1.87068,1.87049,1.10594,1.11206,1.10629
