"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.3,100,20,0.2,"Bias",-0.21086,0.01923,0.01923,0.01923,-0.00044,0.00413,0.0036,-0.06914,-0.0743,-0.06977
0.3,100,20,0.2,"Var",0.00014,0.00016,0.00016,0.00016,0.00055,0.00029,0.0003,0.00033,0.00035,0.00033
0.3,100,20,0.2,"MSE",0.04461,0.00053,0.00053,0.00053,0.00055,0.00031,0.00032,0.00511,0.00587,0.0052
