"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
1,100,5,0.8,"Bias",0.00234,0.4402,0.4402,0.4402,0.00801,0.00561,0.00719,0.00139,0.00264,0.00139
1,100,5,0.8,"Var",0.00071,0.00276,0.00276,0.00276,0.01548,0.0522,0.05434,0.0007,0.00069,0.0007
1,100,5,0.8,"MSE",0.00071,0.19654,0.19654,0.19654,0.01554,0.05223,0.05439,0.0007,0.0007,0.0007
