"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.4,100,30,0.2,"Bias",-0.16072,0.01268,0.01268,0.01268,0.00014,0.00379,0.01935,-0.05612,-0.06209,-0.05665
0.4,100,30,0.2,"Var",0.0001,0.0001,0.0001,0.0001,0.00034,0.00017,0.00057,0.00019,0.0002,0.00019
0.4,100,30,0.2,"MSE",0.02593,0.00026,0.00026,0.00026,0.00034,0.00018,0.00094,0.00334,0.00406,0.0034
