"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0,20,10,0.8,"Bias",0,0,-0.01855,0.00931,0.00045,-0.00384,-0.00372,-0.01759,-0.01885,-0.01758
0,20,10,0.8,"Var",23.60534,23.9264,22.03288,23.27492,27.11191,25.30547,25.28531,23.64241,23.638,23.64177
0,20,10,0.8,"MSE",1.1198,0.80075,0.84931,0.80737,2.66991,1.54085,1.53634,1.1064,1.11027,1.10756
