"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.7,20,5,0.2,"Bias",-0.16265,0.10546,0.10546,0.10546,-0.00248,0.00599,0.0088,-0.12933,-0.13903,-0.13041
0.7,20,5,0.2,"Var",0.00357,0.00591,0.00591,0.00591,0.01127,0.03456,0.03681,0.00438,0.0039,0.00427
0.7,20,5,0.2,"MSE",0.03003,0.01703,0.01703,0.01703,0.01128,0.0346,0.03689,0.02111,0.02322,0.02128
