"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.6,100,10,0.8,"Bias",0,0,0.00026,0.00002,-0.00002,0.00367,0.0045,0.00114,0.00125,0.00114
0.6,100,10,0.8,"Var",11.69342,12.00727,11.2521,11.56619,14.44733,13.91156,13.8595,11.69578,11.69561,11.69578
0.6,100,10,0.8,"MSE",1.12659,0.81314,0.82714,0.81845,2.01993,1.74711,1.73105,1.12637,1.11867,1.12637
