"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.6,20,30,0.2,"Bias",-0.07489,0.01223,0.01223,0.01223,-0.00175,0.01319,0.44251,-0.04704,-0.04652,-0.04712
0.6,20,30,0.2,"Var",0.00057,0.00056,0.00056,0.00056,0.00187,0.00062,0.0441,0.00063,0.00063,0.00063
0.6,20,30,0.2,"MSE",0.00618,0.00071,0.00071,0.00071,0.00187,0.0008,0.23992,0.00284,0.0028,0.00285
