"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.5,20,10,0.8,"Bias",-0.15096,0.21985,0.21985,0.21985,-0.00324,0.27539,0.28158,-0.14138,-0.14754,-0.14244
0.5,20,10,0.8,"Var",0.00027,0.00509,0.00509,0.00509,0.1031,0.04151,0.0437,0.00307,0.00134,0.00284
0.5,20,10,0.8,"MSE",0.02306,0.05342,0.05342,0.05342,0.10311,0.11735,0.12298,0.02306,0.02311,0.02313
