"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
1,100,10,0.2,"Bias",0.00045,0.03949,0.03949,0.03949,-0.00037,0.00338,0.00056,0.00014,0.00087,0.00014
1,100,10,0.2,"Var",0.00028,0.00036,0.00036,0.00036,0.00104,0.00088,0.00106,0.00028,0.00028,0.00028
1,100,10,0.2,"MSE",0.00028,0.00192,0.00192,0.00192,0.00104,0.00089,0.00106,0.00028,0.00028,0.00028
