"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.1,100,10,0.8,"Bias",0,0,-0.00207,0.0019,0.0002,0.00695,0.00886,-0.00663,-0.00638,-0.00664
0.1,100,10,0.8,"Var",26.30885,26.641,25.78914,26.23017,29.60586,27.92817,27.7424,26.30884,26.3072,26.30862
0.1,100,10,0.8,"MSE",1.14622,0.81448,0.82212,0.81675,2.55466,1.57123,1.53818,1.14331,1.13466,1.14363
