"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.8,20,20,0.8,"Bias",0,0,-0.00187,0.00044,0.00076,-0.00077,-0.00642,-0.0392,-0.0387,-0.0392
0.8,20,20,0.8,"Var",2.68175,2.77168,2.38357,2.41687,5.29293,5.01735,4.09918,2.70395,2.70372,2.70395
0.8,20,20,0.8,"MSE",0.99791,0.90827,0.94601,0.941,1.99372,1.83048,1.38829,1.00247,1.00044,1.00247
