"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.6,100,20,0.2,"Bias",0,0,0.00026,-0.00023,0.00067,0.00064,0.00067,-0.01091,0.00387,-0.0105
0.6,100,20,0.2,"Var",4.53301,4.99849,4.82991,4.84017,6.33849,6.31964,6.31793,4.6746,4.63461,4.67151
0.6,100,20,0.2,"MSE",1.39904,0.93385,0.94107,0.94034,1.99685,1.98822,1.9893,1.08748,1.07337,1.08743
