"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.6,20,10,0.8,"Bias",-0.13391,0.221,0.221,0.221,-0.00405,0.23627,0.23842,-0.13215,-0.13694,-0.13351
0.6,20,10,0.8,"Var",0.00041,0.0051,0.0051,0.0051,0.0614,0.03494,0.03664,0.00263,0.00135,0.00236
0.6,20,10,0.8,"MSE",0.01834,0.05394,0.05394,0.05394,0.06142,0.09077,0.09349,0.02009,0.0201,0.02019
