"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.5,20,5,0.2,"Bias",-0.1786,0.10546,0.10546,0.10546,-0.00263,0.0069,0.01007,-0.14559,-0.15336,-0.14606
0.5,20,5,0.2,"Var",0.00342,0.00591,0.00591,0.00591,0.01192,0.03476,0.03704,0.00457,0.004,0.00449
0.5,20,5,0.2,"MSE",0.03532,0.01703,0.01703,0.01703,0.01193,0.03481,0.03714,0.02577,0.02752,0.02582
