"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.3,100,30,0.8,"Bias",-0.16991,0.06039,0.06039,0.06039,0.00234,0.04554,0.08108,-0.13745,-0.13536,-0.137
0.3,100,30,0.8,"Var",0.00001,0.00017,0.00017,0.00017,0.00453,0.00081,0.00226,0.00127,0.00154,0.00129
0.3,100,30,0.8,"MSE",0.02888,0.00381,0.00381,0.00381,0.00454,0.00289,0.00883,0.02016,0.01986,0.02006
