"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.9,100,20,0.8,"Bias",0,0,0.00275,-0.00236,0.00064,0.00061,0.00063,0.00729,0.0076,0.00731
0.9,100,20,0.8,"Var",5.93568,6.0829,5.57153,5.72136,8.60108,8.47813,8.47895,5.93915,5.93875,5.93913
0.9,100,20,0.8,"MSE",1.06101,0.91389,0.93008,0.92206,1.99841,1.92476,1.92516,1.05917,1.05791,1.05924
