"sparse","N","T0","gamma","Measure","OLS","LSDV","EBMLE","URE","AH","GMM1","GMM2","LASSO","RIDGE","ELASTIC_NET"
0.5,100,20,0.2,"Bias",0,0,0.00019,-0.00016,0.00067,0.00064,0.00068,-0.01561,-0.00431,-0.01536
0.5,100,20,0.2,"Var",4.62189,5.18276,5.01928,5.04048,6.52245,6.50354,6.50165,4.81914,4.77952,4.81547
0.5,100,20,0.2,"MSE",1.49437,0.93385,0.93958,0.93855,1.9968,1.98814,1.98939,1.08058,1.06421,1.0808
